Observation,TextUrn,Image,Comments
urn:cite:op:166v.16,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@ο,"urn:cite:hmt:vaimg.VA166VN-0668@0.6614,0.2362,0.0063,0.0081",
urn:cite:op:166v.17,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@ι[3],"urn:cite:hmt:vaimg.VA166VN-0668@0.6687,0.2365,0.0048,0.0075",
urn:cite:op:166v.18,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@ο[2],"urn:cite:hmt:vaimg.VA166VN-0668@0.6739,0.2365,0.0074,0.007",
urn:cite:op:166v.19,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@υ,"urn:cite:hmt:vaimg.VA166VN-0668@0.6817,0.2334,0.0092,0.0109",
urn:cite:op:166v.20,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@σ[2],"urn:cite:hmt:vaimg.VA166VN-0668@0.6894,0.2348,0.0114,0.0075",
urn:cite:op:166v.21,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@ι[4],"urn:cite:hmt:vaimg.VA166VN-0668@0.7052,0.2371,0.0077,0.0117",
urn:cite:op:166v.22,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@στ,"urn:cite:hmt:vaimg.VA166VN-0668@0.7185,0.2354,0.0114,0.0087",στ ligature
urn:cite:op:166v.23,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@a[6],"urn:cite:hmt:vaimg.VA166VN-0668@0.7303,0.2348,0.0103,0.0098",
urn:cite:op:166v.24,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@ν[2],"urn:cite:hmt:vaimg.VA166VN-0668@0.7414,0.2337,0.0103,0.0134",
urn:cite:op:166v.25,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@τ[2],"urn:cite:hmt:vaimg.VA166VN-0668@0.7524,0.2334,0.007,0.0128",
urn:cite:op:166v.26,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@ο[3],"urn:cite:hmt:vaimg.VA166VN-0668@0.7591,0.2334,0.0066,0.0109",
urn:cite:op:166v.27,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@φ[2],"urn:cite:hmt:vaimg.VA166VN-0668@0.7735,0.229,0.0129,0.0206",
urn:cite:op:166v.28,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@α[7],"urn:cite:hmt:vaimg.VA166VN-0668@0.7871,0.2351,0.0114,0.0067",
urn:cite:op:166v.29,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@λ,"urn:cite:hmt:vaimg.VA166VN-0668@0.7923,0.2326,0.0192,0.017",
urn:cite:op:166v.30,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@α[8],"urn:cite:hmt:vaimg.VA166VN-0668@0.8103,0.2334,0.0114,0.0078",
urn:cite:op:166v.31,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@γ,"urn:cite:hmt:vaimg.VA166VN-0668@0.814,0.2337,0.0096,0.0114",
urn:cite:op:166v.32,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@γ[2],"urn:cite:hmt:vaimg.VA166VN-0668@0.8203,0.2337,0.0103,0.0128",
urn:cite:op:166v.33,urn:cts:greekLit:tlg0012.tlg001.msA:13.126@εσ,"urn:cite:hmt:vaimg.VA166VN-0668@0.828,0.2273,0.0291,0.0151",εσ ligature
