Observation,TextUrn,Image,Comments
urn:cite:op:168rS.22,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@ετ,"urn:cite:hmt:vaimg.VA168RN-0339@0.6806,0.3644,0.008,0.0074",ligature ετ
urn:cite:op:168rS.23,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@ε[2],"urn:cite:hmt:vaimg.VA168RN-0339@0.6883,0.3645,0.0061,0.0066",
urn:cite:op:168rS.24,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@β,"urn:cite:hmt:vaimg.VA168RN-0339@0.694,0.3666,0.0054,0.0034",
urn:cite:op:168rS.25,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@α[2],"urn:cite:hmt:vaimg.VA168RN-0339@0.699,0.3673,0.0042,0.0027",
urn:cite:op:168rS.26,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@λ[2],"urn:cite:hmt:vaimg.VA168RN-0339@0.7006,0.365,0.0079,0.0085",
urn:cite:op:168rS.27,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@ε[3],"urn:cite:hmt:vaimg.VA168RN-0339@0.7083,0.3644,0.0068,0.0056",
urn:cite:op:168rS.28,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@τ[2],"urn:cite:hmt:vaimg.VA168RN-0339@0.7195,0.3671,0.0066,0.0043",
urn:cite:op:168rS.29,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@ο,"urn:cite:hmt:vaimg.VA168RN-0339@0.7259,0.3673,0.0028,0.0029",
urn:cite:op:168rS.30,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@μ[2],"urn:cite:hmt:vaimg.VA168RN-0339@0.7297,0.367,0.0049,0.005",
urn:cite:op:168rS.31,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@το,"urn:cite:hmt:vaimg.VA168RN-0339@0.7361,0.3671,0.0074,0.0042",ligature το
urn:cite:op:168rS.32,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@ν[3],"urn:cite:hmt:vaimg.VA168RN-0339@0.7447,0.3668,0.0046,0.005",
urn:cite:op:168rS.33,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@επ,"urn:cite:hmt:vaimg.VA168RN-0339@0.7541,0.3646,0.0085,0.0068",ligature επ
urn:cite:op:168rS.34,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@ει,"urn:cite:hmt:vaimg.VA168RN-0339@0.7626,0.3661,0.0038,0.0079",ligature ει
urn:cite:op:168rS.35,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@τ[3],"urn:cite:hmt:vaimg.VA168RN-0339@0.7687,0.3678,0.005,0.0035",
urn:cite:op:168rS.36,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@ο[2],"urn:cite:hmt:vaimg.VA168RN-0339@0.7735,0.367,0.0027,0.0024",
urn:cite:op:168rS.37,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@α[3],"urn:cite:hmt:vaimg.VA168RN-0339@0.7782,0.3668,0.0055,0.0031",
urn:cite:op:168rS.38,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@κ[3],"urn:cite:hmt:vaimg.VA168RN-0339@0.7836,0.3657,0.0059,0.0058",
urn:cite:op:168rS.39,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@ο[3],"urn:cite:hmt:vaimg.VA168RN-0339@0.7894,0.367,0.0027,0.0027",
urn:cite:op:168rS.40,urn:cts:greekLit:tlg5026.msA:hmt:13.168r1@λ[3],"urn:cite:hmt:vaimg.VA168RN-0339@0.671,0.3773,0.007,0.0053",
