Observation,TextUrn,Image,Comments
urn:cite:op:167rS.31,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@π[3],"urn:cite:hmt:vaimg.VA167RN-0338@0.7116,0.2439,0.007,0.0048",
urn:cite:op:167rS.32,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ι[4],"urn:cite:hmt:vaimg.VA167RN-0338@0.7184,0.2427,0.0051,0.0062",
urn:cite:op:167rS.33,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ρ[3],"urn:cite:hmt:vaimg.VA167RN-0338@0.7239,0.2438,0.0064,0.0077",
urn:cite:op:167rS.34,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ρ[4],"urn:cite:hmt:vaimg.VA167RN-0338@0.7303,0.2437,0.0055,0.0079",
urn:cite:op:167rS.35,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@η[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.7359,0.2431,0.0065,0.0055",
urn:cite:op:167rS.36,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@μ,"urn:cite:hmt:vaimg.VA167RN-0338@0.7423,0.2436,0.0088,0.0085",
urn:cite:op:167rS.37,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@α[2],"urn:cite:hmt:vaimg.VA167RN-0338@0.7506,0.2441,0.008,0.0051",
urn:cite:op:167rS.38,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@π[4],"urn:cite:hmt:vaimg.VA167RN-0338@0.7608,0.2465,0.0106,0.0053",
urn:cite:op:167rS.39,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@α[3],"urn:cite:hmt:vaimg.VA167RN-0338@0.7703,0.247,0.007,0.0036",
urn:cite:op:167rS.40,urn:cts:greekLit:tlg5026.msA.hmt:13.D1@ρ[5],"urn:cite:hmt:vaimg.VA167RN-0338@0.7749,0.2467,0.0086,0.0072",
