Observation,TextUrn,Image,Comments
urn:cite:op:165r.18,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@υ[2],"urn:cite:hmt:vaimg.VA165RN-0336@0.3971,0.2071,0.0158,0.0253",
urn:cite:op:165r.19,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@κ,"urn:cite:hmt:vaimg.VA165RN-0336@0.4111,0.2065,0.0158,0.0253",
urn:cite:op:165r.20,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@ν,"urn:cite:hmt:vaimg.VA165RN-0336@0.4243,0.2065,0.0158,0.0253",
urn:cite:op:165r.21,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@η,"urn:cite:hmt:vaimg.VA165RN-0336@0.4387,0.209,0.0169,0.0164",
urn:cite:op:165r.22,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@μ,"urn:cite:hmt:vaimg.VA165RN-0336@0.4527,0.2138,0.014,0.0167",
urn:cite:op:165r.23,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@ι[2],"urn:cite:hmt:vaimg.VA165RN-0336@0.4645,0.2149,0.0099,0.0134",
urn:cite:op:165r.24,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@δ,"urn:cite:hmt:vaimg.VA165RN-0336@0.4719,0.2126,0.0147,0.017",
urn:cite:op:165r.25,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@εσ,"urn:cite:hmt:vaimg.VA165RN-0336@0.484,0.2118,0.0195,0.0184",εσ ligature
urn:cite:op:165r.26,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@α[4],"urn:cite:hmt:vaimg.VA165RN-0336@0.5025,0.2101,0.0155,0.0156",
urn:cite:op:165r.27,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@χ,"urn:cite:hmt:vaimg.VA165RN-0336@0.512,0.2132,0.0177,0.0184",
urn:cite:op:165r.28,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@α[5],"urn:cite:hmt:vaimg.VA165RN-0336@0.5257,0.2151,0.0122,0.0111",
urn:cite:op:165r.29,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@ι[3],"urn:cite:hmt:vaimg.VA165RN-0336@0.5349,0.2168,0.0081,0.012",
urn:cite:op:165r.30,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@ο[2],"urn:cite:hmt:vaimg.VA165RN-0336@0.5397,0.2163,0.0103,0.0111",
urn:cite:op:165r.31,urn:cts:greekLit:tlg0012.tlg001.msA:13.51@ι[4],"urn:cite:hmt:vaimg.VA165RN-0336@0.5478,0.2079,0.0147,0.0192",
